species,spp10,spp2,dir_species,image,subset
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,67b83d38-f390-42d7-bd84-f71e801099f1.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,6a0fb3f9-7ad6-4013-b96b-03afec44cc03.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,6acd9f8b-c401-4048-b853-71f20bf5f3f1.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,6f85b560-aa14-491d-a9f4-3f98965e6b0f.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,72555e8a-6774-4d17-bfad-2f6073a96ca2.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,7637494d-8d94-4ac6-b4a4-ed917116b2ef.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,8c1fce65-ae54-4806-b8a3-f5b4616e9e3d.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,9255252a-b8d2-48b7-8185-3f87ab098b0a.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,95ff8030-81ff-4db7-8530-726fde431bb4.jpg,train
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,a5c735d8-344e-4641-8449-98d2bcd31764.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,a6435b73-adde-4813-af87-039fb4a9218d.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,ab116179-141a-49b2-8a64-1eab37956ec1.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,ac7e4b0c-f67d-4a88-b8dc-c53a2c7be6aa.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,b2bc544b-70b0-43f2-b990-45058783364b.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,b7ee1ad5-65cb-4cae-b0fb-175f4a1dd718.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,c54682c3-dbff-428c-83cc-cb9dc1700c97.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,c59cbb45-cabf-4a5c-9aeb-b02713a8da27.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,d3d53e37-54a2-4dd3-b9bd-f5ffd7718344.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,dbabe1ca-85cc-4408-8db1-24c2b3395f27.jpg,validation
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,dc1f21e4-7c5f-4675-90a5-ff30fe5adba2.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,dfa0c3e8-4bc5-4624-be4c-87c75d3cd421.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,e6a871cc-9457-4227-87c9-ddac4f10893c.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,e8680cd3-1675-4cf9-800b-7d4143d7fe33.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,ea70fb82-459b-4226-b4ee-812fb655d50f.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,f8c55903-8280-4166-aada-0e2727dbd479.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,fa115ab6-12cc-43e1-ae27-e17241082e79.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,fb17785e-8d70-4ed7-8b45-77bb2c912cce.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,feba2e1f-b609-44c9-a7b2-4484a1ddd583.jpg,test
04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/04496_Animalia_Chordata_Aves_Psittaciformes_Cacatuidae_Cacatua_sanguinea,ffd06215-463f-426e-8fa6-158b5439b504.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,000df9a9-8235-41f3-ab04-031fae496ae7.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,0724930f-4a75-4e29-ad54-b3443ff09583.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,0a3ce2a4-cedf-4621-8f2a-e84611fcd1bd.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,0c0a2b6d-1dcd-4fa1-aa35-442685191695.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,14c48e6e-fb37-4064-8b5f-839987405e5b.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,1b5a6414-5827-4b1f-ba5d-e1f59e6a2135.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,248f77a6-c8ab-430b-8c17-c267295a066c.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,257a2ccb-b977-4e2c-b9fe-876d5f2ee6f0.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,27128fe6-fca1-4522-96b9-b62d1bb4e49c.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,292b8c17-2790-4e26-bf08-aa1709371b08.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,335a8d71-e0dd-493f-84ef-9ccfd63c5754.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,34d2057d-53d6-4f4d-98d2-cb2035fa3750.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,3a23adaf-4c3a-4908-a4fe-95a3dd7cb81a.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,3bc5b501-cac9-450b-8653-3b0ee5c8bb99.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,42c083f7-bf50-409b-92aa-1784983af9c7.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,47101bdd-d5e5-4266-9108-d91698a1d25d.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,485034de-d13e-4182-a942-fd1b83bd114a.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,4ac8d75b-2edd-46c0-b52a-bffc457f6812.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,4effbed8-d7da-4378-be24-32561fa27a58.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,50826f65-bcd1-4999-8e83-5853a0fdbd47.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,5259f713-d18d-4689-b3db-bbaecb9e16dd.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,52648198-e6bc-4d9b-92b1-54442794a457.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,6416a782-cf02-45df-b5d1-e5bac1a8401f.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,6565cbb7-54fd-44fc-9f0b-6cdcf352e356.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,66566127-05a7-4c44-92cf-6c18c16928e7.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,6864fd16-bf0a-4073-a783-70593c8e6d6d.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,68dca325-0f4b-4a20-869e-540822604100.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,6b314452-d830-4a58-a15f-996daf25915c.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,702ac69a-7c30-487f-9e14-84c410893eff.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,70a76e7c-7684-42f1-bcf6-06a35f6e9d2f.jpg,train
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,78f65251-f094-4b4c-baa5-05858b24be87.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,8136152a-e464-441d-a277-3481aa1823f7.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,8a427b9e-16a0-4598-89fe-e01ac416df46.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,8a4cc5e8-ec1a-478e-99c2-e3955aa580cc.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,9894d5e0-ab51-4561-a0f1-2240fea0a56d.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,9e6c0c45-f303-4f0b-aa4e-fd6b9473c039.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,9eb5f603-21c5-4583-bcd0-e66963d3774c.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,a66fda53-06fe-4b31-b457-bf01b7d1a33d.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,a9795cf6-2a28-4aaf-b562-2a4c74e68f4a.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,cc9caedf-bc26-4621-b49d-92a95abc4acb.jpg,validation
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,ce163fad-4528-4858-b30e-8b27d3d6aa7e.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,ddb84b23-2f7e-46e9-9c36-7fffb90a02b2.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,e02cdb82-10c0-4143-b6f4-6981f2411143.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,e6e41704-ed1d-4262-b900-0d795ee3860b.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,ee710a7c-1c6d-4a43-b2d3-0803769adee6.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,f557b064-6200-4076-b820-9ed12b572147.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,fac0dd3b-d80f-43d8-b4e1-51b168e7c926.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,fb58a5b6-7ade-48e8-b77c-e9cc035a2910.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,fc43978d-d6e7-4df5-a0bc-fa05ba9ee20a.jpg,test
06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/06554_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Fatsia_japonica,fcc3c202-19ad-4ffa-9faa-6c43795689e8.jpg,test
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,03539350-470f-40b8-9b79-e1b19e594318.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,0969dea6-9faa-45d1-9811-1acac62bcc77.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,0b6f4707-f273-4b1c-897b-dd0838c4dd23.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,18dcdffd-723f-48c5-89c4-5354211d7ec7.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,1d29f5b7-f97c-4e86-9cc2-423e23ed4d3c.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,20ebad05-94fe-481d-a812-3301a8e1ff64.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,23762c71-e882-4813-8d17-32ed20c67dc6.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,2ee341d5-5999-488a-8e00-207681a7c555.jpg,train
00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/00347_Animalia_Arthropoda_Insecta_Coleoptera_Elateridae_Alaus_lusciosus,34c4f449-2aad-4596-a868-c6e108b39d5a.jpg,train
